EmployeeIndex	Attrition_Probability
188	0.008190844218322588
189	0.001984058464969175
190	0.0016399622454801445
191	0.01412240631983103
192	0.713167471554445
193	0.0002164632309116808
194	0.02984809457628342
195	0.23895118247838504
196	0.4029978437552462
197	0.002282763680087081
198	0.025596804842871038
199	0.023336732632953446
200	0.4146829605344126
201	0.006122968031783943
202	0.054971538767146645
203	0.3231630768898996
204	0.5894059695539855
205	0.02577066759137956
206	0.213113007998814
207	0.344167247336475
208	0.01007143598145034
209	0.006258539586792779
210	0.08933899269186914
211	0.011662658999554681
212	0.03703106305552955
213	0.0015176356844579066
214	0.25576067291682697
215	0.0484774073407293
216	0.8119241987447172
217	0.04530329602538524
218	0.028935100907560057
219	0.0032253688685554126
220	0.03117785430845597
221	0.061941545763889876
222	0.0026978375712830792
223	0.004611830222194397
224	0.003969227856046331
225	0.007816742137087338
226	0.19482067170833386
227	0.013284481855093394
228	0.04353801079295069
229	0.3897741555535153
230	0.16704132518705303
231	0.0027217352767142542
232	0.10918052832891907
233	0.0007529983245991556
234	0.4557695507023677
235	0.004364676411569393
236	0.20059637753825907
237	0.07950901543527875
238	0.0894250083105116
239	0.5935490201444188
240	0.021972277531047826
241	0.07936896398282542
242	0.05709924564857625
243	0.027906683518120624
244	0.0008084241067671776
245	0.05930269707692754
246	0.016619273778467124
247	0.02888444593433877
248	0.03135062199131325
249	0.01909740830675195
250	0.08070737354531218
251	0.045439773949650895
252	0.06358896506650369
253	0.2059789745780173
254	0.018574799386487508
255	0.009077866828036728
256	0.15290296630154784
257	0.0002149832477946015
258	0.02500257827626672
259	0.6189849012411491
260	0.2849989135573468
261	0.007789997405185253
262	0.2933414985610778
263	0.2121807780442326
264	0.4813926109804016
265	0.11214075384534208
266	0.06123665498271404
267	0.004052653267613576
268	0.016450273314816313
269	0.004171994783330969
270	0.01036272424930604
271	0.2548873516806351
272	0.003687244337500676
273	0.014171302365639918
274	0.05943291618852018
275	0.003544894345606822
276	0.09223265344674078
277	0.44810661323107764
278	0.0328633330104756
279	0.0015831048808706847
280	0.0010743455120336626
281	0.012416980885942678
282	0.14153006800496876
283	0.07354868144496783
284	0.6673020159393833
285	0.0023757585975775087
286	0.5595566047389345
287	0.03729217083076734
288	0.5818869276311194
289	0.006657230063079535
290	0.22521184115440568
291	0.2817554958345566
292	0.21050976217625
293	0.7037236171024295
294	0.1263909826571142
295	0.08502976814207207
296	0.4323884836338703
297	0.024168520033017282
298	0.07346883765285998
299	0.006979593192871933
300	0.005000729247263909
301	0.6307330921216701
302	0.024059928757913154
303	0.10896490988684512
304	0.0002475124746306335
305	0.03249350218749625
306	0.01570043371549221
307	0.006654227221112335
308	0.00879146364038236
309	0.04065921334600796
310	0.6560779915527093
311	0.2159146576905944
312	0.18709970874966486
313	0.10276405636222659
314	0.14271125312411134
315	0.04852072073031189
316	0.07817816810023617
317	0.1079034017964887
318	0.4263782638225561
319	0.42233579246858777
320	0.2980729622325892
321	0.0021870744521960478
322	0.03831989569534925
323	0.5250813192259759
324	0.0011783536649979207
325	0.06210460673045121
326	0.18834478534203217
327	0.2627085918261172
328	0.2785086426015722
329	0.0016923335687817039
330	0.04473816256067864
331	0.12263572576368914
332	0.017041819153192837
333	0.13447042586491906
334	0.010485502737605037
335	0.13873606965750154
336	0.39110892440514056
337	0.15142078277891238
338	0.0061424259836938225
339	0.033252559288602046
340	0.006517441156305452
341	0.004699128033893315
342	0.07480014179498905
343	0.19029574508082256
344	0.0033381178570762696
345	0.023253669391671516
346	0.22249104814217932
347	0.5869236009968656
348	0.023371736505673386
349	0.021503020258319055
350	0.14667566995097273
351	0.015749218225326357
352	0.08997877980095241
353	0.11992412795339887
354	0.4423092611433079
355	0.04183530179462918
356	0.011223775646746594
357	0.9735612943044031
358	0.01429892406616732
359	0.07269411409849338
360	0.0017367965915952449
361	0.030918783431560442
362	0.32901656052864287
363	0.768710519579172
364	0.05723340761580533
365	0.0030381086595668
366	0.30805797655370876
367	0.010980821039026067
368	0.3398047072471336
369	0.33229734434360997
370	0.4490587110750889
371	0.09448402314375907
372	0.14487725914410762
373	0.03393279406412909
374	0.050591158629569734
375	0.019589072958961996
376	0.0035537214250372096
377	0.013088332980830751
378	0.6775132765289215
379	0.014079623808554428
380	0.06976191783835718
381	0.3723157659287812
382	0.1455280397779733
383	0.10585699786655203
384	0.13530969064499357
385	0.8158293010809294
386	0.04470185089620214
387	0.01746914857140201
388	0.06702656083941931
389	0.23164597729544367
390	0.0013493647085557952
391	0.10299512022726817
392	0.0046144578705760485
393	0.068010967940995
394	0.011781450051474022
395	0.35398712060953336
396	0.011919826829454814
397	0.49863002512417287
398	0.11869234227336393
399	0.1434696097599239
400	0.04102807708783875
401	0.023138665137674007
402	0.14906254933334048
403	0.016435764814669573
404	0.0777576424780573
405	0.22194950657753007
406	0.010045740351897621
407	0.010635289132156063
408	0.0013904336092907471
409	0.05050487269769347
410	0.03852457231812942
411	0.04143844595932122
412	0.0007897062486969511
413	0.0017285386894946768
414	0.8282565865880006
415	0.2862285229226557
416	0.22166470407360261
417	0.0002553865471963724
418	0.041985804174795166
419	0.025736287667248666
420	0.004180060053048043
421	0.2876024641158481
422	0.47757805146725596
423	0.01619919892239202
424	0.038816437514376634
425	0.06510111060317321
426	0.020370780703582385
427	0.05071177387316371
428	0.0017858774041452571
429	0.007885132010387774
430	0.410325249499049
431	0.1225293807006557
432	0.0085552238023762
433	0.07364449795058302
434	0.000691866521770502
435	0.3195911546484387
436	0.31744727026247477
437	0.4337961721152591
438	0.07854211001056363
439	0.4061385887983044
440	0.9116973265401928
441	0.038197358867320855
442	0.1065390433298269
443	0.662720786828752
444	0.03150564316911169
445	0.00922093386832316
446	0.00959653408783951
447	0.13584487779070162
448	0.02773583548002537
449	0.06307439098705882
450	0.1992428747191976
451	0.06116079482700606
452	0.0020969113161430626
453	0.6566476643041431
454	0.027630579353946284
455	0.002137557161382568
456	0.07076747702351129
457	0.9570245973354088
458	0.04181346750349059
459	0.026559234017477826
460	0.34140275841499623
461	0.04742842193506002
462	0.025942902088942753
463	0.9788855936397296
464	0.014193315667784024
465	0.02764665852220423
466	0.022898348923407134
467	0.02749753917532019
468	0.03275880474208111
469	0.013765769572572547
470	0.2014503089226518
471	0.0025088892996980995
472	0.08403809564105935
473	0.0004813883319443359
474	0.08302694631010316
475	0.06959411203753386
476	0.08109136898477055
477	0.03305901764788035
478	0.2038344822015985
479	0.4511400281672003
480	0.6659763092040919
481	0.05242107598877714
482	0.3126882824276443
483	0.29562856328391046
484	0.005939666596971269
485	0.01327632469983972
486	0.18356538592008576
487	0.06688882802900105
488	0.0019666492957157744
489	0.011345432527558617
490	0.0669043759089511
491	0.2651071650553447
492	0.06977558281361973
493	0.21638084083092568
494	0.15699593147125745
495	0.12759605218430536
496	0.6317605225325228
497	0.012712861793643688
498	0.049404353928135664
499	0.040899822264194786
500	0.07657312608577027
501	0.04541152317450517
502	0.028403048760336707
503	0.005622253696304164
504	0.17817009695655983
505	0.1802889873046422
506	0.0045330020902629425
507	0.06273177889627646
508	0.09338828734636435
509	0.008810376939164418
510	0.04455777673313849
511	0.13691618103616007
512	0.10282531206797367
513	0.26571530792323206
514	0.8392263575092408
515	0.028052827722900967
516	0.05743779028035309
517	0.021095119450996607
518	0.04099963930622563
519	0.009719204482906566
520	0.02850982083245075
521	0.033110952554801815
522	0.03215809179809712
523	0.008738900541136244
524	0.029434040545048744
525	0.7847636960302657
526	0.03985117976184676
527	0.02048459525569326
528	0.4043513327215962
529	0.002366318216373748
530	0.006125548903835969
531	0.002206499875356881
532	0.024469733801320125
533	0.12385299958149655
534	0.000344281330802845
535	0.10788235881955258
536	0.4588183335782872
537	0.018662758207474883
538	0.006256374305242139
539	0.16376111874042776
540	0.5557447326151691
541	0.009087875565927226
542	0.09890712589989062
543	0.21330529392355194
544	0.322933280963928
545	0.2048403012323559
546	0.18364513344111438
547	0.32722369767539405
548	0.05604566455534222
549	0.04279108381479873
550	0.09835571019748164
551	0.254845097538487
552	0.00539178728125952
553	0.08095579656465425
554	0.23436186955264415
555	0.08425784856304044
556	0.013039192467124209
557	0.003065578950164468
558	0.11952190820404117
559	0.388263737307969
560	0.05166076108117647
561	0.0025792563567109367
562	0.04548428282670352
563	0.11375671263482871
564	0.4948231020250598
565	0.06319847942577334
566	0.5562400755344035
567	0.0069976377949337865
568	0.03719474581251731
569	0.0983845700810738
570	0.002458003771132132
571	0.5983625049070576
572	0.0791931540973123
573	0.6377764172973438
574	0.014742490126825596
575	0.10995198918707301
576	0.10623856363323783
577	0.11280784752334283
578	0.35868828527285246
579	0.048304204913238204
580	0.2123272097643885
581	0.06297151328408279
582	0.0031951388206789048
583	0.12600878263129678
584	0.10166346686005928
585	0.3904492059659941
586	0.044409874603595044
587	0.04518519803374994
588	0.0003611960618485526
589	0.669171520607214
590	0.0006418964135434675
591	0.6331737880314333
592	0.0038713490651554007
593	0.002364896893990989
594	0.0032285343763268316
595	0.01588419957436667
596	0.02056639627747736
597	0.033708141950522984
598	0.11592978381524777
599	0.2120120789870366
600	0.0028912011862274353
601	0.6637680532460211
602	0.32464269746366686
603	0.03723838934594283
604	0.02861801703541312
605	0.15645731587284134
606	0.07671076887690066
607	0.008263385580930333
608	0.06320724612198869
609	0.009594911127762425
610	0.011073843739200841
611	0.005582027663132876
612	0.6302205663497028
613	0.060152998629321636
614	0.1673949701153971
615	0.002335725631596256
616	0.004754025090261294
617	0.07525358378144859
618	0.39047726207677846
619	0.02018479318015582
620	0.13146214068575246
621	0.016878923641755396
622	0.0600231051646227
623	0.1569227537977527
624	0.05556228426797786
625	0.14484022424455426
626	0.016212030772464865
627	0.005532320885070259
628	0.054102769141134294
629	0.017395383746347328
630	0.11407493276915526
631	0.1655834379436174
632	0.3920900463729862
633	0.11822203339721905
634	0.1615895041419265
635	0.010413880687766422
636	0.5473401289291576
637	0.01195235616699569
638	0.32147977981397874
639	0.013565025870724348
640	0.08440190750481442
641	0.09010084972465085
642	0.16287567471888936
643	0.07424383350375473
644	0.05395190521792275
645	0.459993805355378
646	0.03485789848707213
647	0.06126650693581201
648	0.18239759457200938
649	0.0011686882217001508
650	0.019600090400995127
651	0.14355205513093558
652	0.34095065591567986
653	0.01002832232634227
654	0.01303335727182077
655	0.16978846743115225
656	0.9328946759101119
657	0.0328006851857889
658	0.35285254683104167
659	0.17610060262094868
660	0.4907167807145331
661	0.043251830737209965
662	0.35669677559960117
663	0.04701307642870143
664	0.018732212417847522
665	0.4601218190557875
666	0.10664312422297838
667	0.3628036733367644
668	0.03311446505261729
669	0.6922657033701105
670	0.07383209766173442
671	0.15510764034576002
672	0.1358699796882149
673	0.3660300059823423
674	0.01168528926347727
675	0.3447662374933032
676	0.014682355930157757
677	0.010304411708557316
678	0.016582986191838626
679	0.007815974280246177
680	0.010074958296202861
681	0.0005322726859809555
682	0.08325149438643964
683	0.7845179497972194
684	0.39090516884345533
685	0.27033760919605954
686	0.039451843518381505
687	0.018328489372568577
688	0.888758667494051
689	0.8355160899415136
690	0.058504354838725785
691	0.3524854213508925
692	0.013415325883708794
693	0.06849485264219514
694	0.04145791746615184
695	0.7028851636977271
696	0.010258086585914719
697	0.21040400890471025
698	0.056043300955090566
699	0.0021401215857156483
700	0.04384057813720055
701	0.011157005608985185
702	0.0943549007680605
703	0.2783814211666087
704	0.0065294874989596475
705	0.012522252754811542
706	0.28565658428507046
707	0.006920485829986787
708	0.004195967666184595
709	0.6009990087917402
710	0.026788597854852523
711	0.5878928546059785
712	0.0746315956401227
713	0.0024694641722446307
714	0.0004784080775070208
715	0.05654292601358212
716	0.00046281019120022224
717	0.608536488308034
718	0.07696754753676605
719	0.06986464450542472
720	0.6274016318634762
721	0.0055643090618079285
722	0.05580943668649935
723	0.0031012287232707026
724	0.01488644264529355
725	0.36367079948299486
726	0.035493809441370074
727	0.051077873288705326
728	0.003552142463195123
729	0.16120465231966086
730	0.006172446393426448
731	0.7374798790357523
732	0.5796374234073467
733	0.003433287077406612
734	0.6873115370773064
735	0.047020532470702606
736	0.009228196088667736
737	0.03544557978202846
738	0.004950540167650062
739	0.020822510895082816
740	0.05160440541523738
741	0.022296936020559543
742	0.09069148704795521
743	0.054516670283496965
744	0.386971300094359
745	0.05137003045517512
746	0.0002726474493586952
747	0.5655349215599715
748	0.7169654062960218
749	0.0017740269342584884
750	0.03597780816453245
751	0.00036526105082099907
752	0.13492196847129692
753	0.1493223167587774
754	0.1245145174447828
755	0.0008710978516887558
756	0.3030654473469689
757	0.005408482824982985
758	0.04782282613915385
759	0.24949172603465045
760	0.046693381348894676
761	0.29776500887297913
762	0.8656747281477013
763	0.26124623328630103
764	0.18333921757342406
765	0.026748652919818292
766	0.010722081825575547
767	0.028595934297185852
768	0.2900065577426103
769	0.03125255803686004
770	0.0012703978825420984
771	0.07187858400604383
772	0.005419514067223434
773	0.028643378951885942
774	0.03125079746105537
775	0.03988157976760317
776	0.8463563945730651
777	0.7217667871605578
778	0.02623405784302309
779	0.056420226593245804
780	0.18417041090297726
781	0.3374237456398387
782	0.018308007920431135
783	0.0039191814820320305
784	0.003982069988206191
785	0.038967663311411896
786	0.029133748405939772
787	0.004368337933814411
788	0.0037164950600062615
789	0.07098760409020541
790	0.01545434659283583
791	0.5014711383843952
792	0.20330670209529583
793	0.149144026981193
794	0.09543305799530481
795	0.043033144040307766
796	0.13767411815013683
797	0.43689958518664795
798	0.9325684896822897
799	0.014635817834330182
800	0.546457834393846
801	0.15930100873648737
802	0.040243199663051184
803	0.003544774817518075
804	0.004661095860519602
805	0.0019717798427160006
806	0.02889244217405573
807	0.11742003301679414
808	0.02279042984434083
809	0.0014018367573139826
810	0.0044536588818327606
811	0.3565513399913695
812	0.08133602240306974
813	0.03666690066403166
814	0.006007225713352098
815	0.29454643801395214
816	0.2670363477537079
817	0.014176245721169566
818	0.2510506273612223
819	0.16385637813838855
820	0.028154962507936265
821	0.046929014155136686
822	0.04675443123778217
823	0.01380828106759986
824	0.6795379959363297
825	0.10223658956701626
826	0.026883671504499086
827	0.286076066365371
828	0.22787227575865945
829	0.7890806071297448
830	0.513919945958231
831	0.19887165372185642
832	0.027786077706325345
833	0.04553972945062038
834	0.06406149659361371
835	0.23468806874714138
836	0.1821353074613059
837	0.01267543001089669
838	0.8445585569048029
839	0.17268898413380288
840	0.09076383339425123
841	0.5462142748685569
842	0.2799317050686214
843	0.0132817715989582
844	0.07219929490790421
845	0.30608910831684716
846	0.01845856350871209
847	0.026070976288657503
848	0.06308288926030234
849	0.6898598724307228
850	0.025652497708288948
851	0.008221337075912688
852	0.008519699784188978
853	0.16063197395627207
854	0.10232900600943626
855	0.0017604068744709303
856	0.7714651948286073
857	0.07631886820595839
858	0.0008263925694940654
859	0.34976010351058096
860	0.2812211973893079
861	0.07194456710203752
862	0.032165848621387765
863	0.05215173706357727
864	0.2704386547526781
865	0.12770655393934469
866	0.10166060295511818
867	0.004474854195542899
868	0.08245917569047265
869	0.003245754507560939
870	0.04622467302977632
871	0.29904994488012576
872	0.14511366121664981
873	0.022164651040158658
874	0.060717772934347033
875	0.010047142207592329
876	0.38359539534682235
877	0.003971390034948021
878	0.018276598878874107
879	0.010502233748933462
880	0.19633476274414524
881	0.08304593529279235
882	0.2137739328782755
883	0.00393268603103202
884	0.2782434926503747
885	0.09046199958064016
886	0.036591218222259955
887	0.1640804943015275
888	0.07542560209555674
889	0.26871598578367695
890	0.007504548545258361
891	0.0021691660197056153
892	0.5449477936155691
893	0.005906654564991703
894	7.709488442769683e-05
895	0.13667057832563176
896	0.036307687305404034
897	0.019996765959096264
898	0.000769150841968217
899	0.014146464764644866
900	0.0226781458871893
901	0.14764282706350182
902	0.012430677080166664
903	0.05484934420658608
904	0.0025858220640315485
905	0.0008925806254686123
906	0.015589281821493486
907	0.0068740381798399
908	0.011492307155527355
909	0.4653986017067403
910	0.01581164170466859
911	0.9645654338347592
912	0.2968369007305079
913	0.14444272923310608
914	0.028211053983397134
915	0.9151363143562042
916	0.003437494953966998
917	0.4062422910426764
918	0.14730763966155494
919	0.0038578444937628588
920	0.0825296313460492
921	0.6743530375170473
922	0.0050057756725508315
923	0.02323503790583765
924	0.0699240067178533
925	0.11561678910399704
926	0.028615309652901648
927	0.08088962226800402
928	0.0027420826782964085
929	0.6512030047184185
930	0.34964460229507865
931	0.08561949568299652
932	0.559407860569459
933	0.21595253925384178
934	0.058846254565974546
935	0.001065990383387187
936	0.20041314886224548
937	0.38984977973958235
938	0.01243015983174807
939	0.0422018172130109
940	0.16270434449460408
941	0.20398788409203475
942	0.021485536432871113
943	0.0559462882057238
944	0.009827451758821396
945	0.03646150562592293
946	0.8011459370260462
947	0.8130522538677732
948	0.11652429087392496
949	0.0376914218635968
950	0.08213168420331138
951	0.3282206049971444
952	0.8395845548286754
953	0.11251443869332446
954	0.0067216453218685145
955	0.0031940613651650573
956	0.027807906755844814
957	0.04845007691415344
958	0.0018578847221965812
959	0.01589060464947529
960	0.0195884961466944
961	0.3570083740298713
962	0.004293143410570771
963	0.010924433064226116
964	0.0759892862484856
965	0.02318955136855231
966	0.06538432212505202
967	0.05507780715053626
968	0.07272726608629468
969	0.001843035859501154
970	0.12462105233990393
971	0.028731013531466145
972	0.020203685831217
973	0.016119168355017525
974	0.38764892713307014
975	0.38770406689961356
976	0.09897711309608814
977	0.015579957171927665
978	0.004118603347331897
979	0.40709558064853557
980	0.5518762917371447
981	0.6285181847418141
982	0.0033111799096018336
983	0.0016840290759921313
984	0.3145634881217313
985	0.09305093592190755
986	0.159132277717509
987	0.15789262241739016
988	0.15748658027859347
989	0.10042279234961979
990	0.19726276792418712
991	0.37303019531484016
992	0.0038203240402311977
993	0.22081464615314497
994	0.05517912676009647
995	0.24681298368707588
996	0.2791443620649551
997	0.37483969619147095
998	0.06818270872090747
999	0.002514677786613096
1000	0.1170909143276193
1001	0.17596643585651126
1002	0.16707036903047237
1003	0.2731245782631171
1004	0.020843783784956067
1005	0.27945133519182996
1006	0.8012185757819132
1007	0.3712223364924107
1008	0.0014849622425688793
1009	0.000657542550720358
1010	1.7361950096082133e-05
1011	0.3111871557316736
1012	0.8126633916300208
1013	0.08747058406068138
1014	0.0323170647566548
1015	0.014821352709655209
1016	0.24573427915421348
1017	0.16681111659449946
1018	0.23753896889387713
1019	0.2447420668503014
1020	0.026811974845796012
1021	0.8709735382266117
1022	0.08235913236402984
1023	0.006051809215251403
1024	0.00019411316397707128
1025	0.04561978386901894
1026	0.030841932125900244
1027	0.1343018516494745
1028	0.08902732442233045
1029	0.0015533661285842997
1030	0.0711143370692551
1031	0.040307101434016994
1032	0.6402062447190398
1033	0.045316633531052725
1034	0.07455857274846195
1035	0.07883482452350535
1036	0.8521291843311088
1037	0.06436117624302345
1038	0.03993968969758135
1039	0.16846653965076477
1040	0.00039511760889136295
1041	0.039402701398623695
1042	0.021867308723832753
1043	0.0021700536682405817
1044	0.01975743856205094
1045	0.004371466881993924
1046	0.04574524610464348
1047	0.10937483693017924
1048	0.0184470980339382
1049	0.13532048345840003
1050	0.0912099771896438
1051	0.2635490175005691
1052	0.021792741194311776
1053	0.0017813996110381373
1054	0.0006303800126235865
1055	0.02425777883361258
1056	0.2549899131878982
1057	0.9360041116824976
1058	0.6780742706612852
1059	0.13525659405033497
1060	0.9770404077427862
1061	0.07304054545587864
1062	0.5518379816624837
1063	0.013916538226878807
1064	0.028302702383911516
1065	0.030257485032944967
1066	0.17274329599009589
1067	0.10512038532494422
1068	0.9080202184562969
1069	0.09088144160980198
1070	0.2372071765889184
1071	0.15570214194064425
1072	0.023316708744373006
1073	0.055344412955158795
1074	0.14010325159262202
1075	0.02973199122007286
1076	0.002730905818868128
1077	0.43430805034548864
1078	0.010942674085041378
1079	0.06613273504155646
1080	0.006056979690259962
1081	0.03248882708109883
1082	0.6365308248146783
1083	0.30809841840779467
1084	0.23199670184821336
1085	0.31858451968859575
1086	0.19114820583917078
1087	0.21675051982252866
1088	0.13963128851357443
1089	0.028693683969754514
1090	0.0075841405592062166
1091	0.100715166976998
1092	0.006639592964639817
1093	0.13025980427330316
1094	0.09302475140983119
1095	0.31691649753825335
1096	0.05880310021049712
1097	0.34653753999143977
1098	0.016948486438409946
1099	0.0182602557675176
1100	0.2177500150920405
1101	0.041257681909564345
1102	0.4906847295302367
1103	0.034519054965412826
1104	0.07308430541919815
1105	0.14752705065810462
1106	0.0454314950974316
1107	0.27712981997971825
1108	0.2883476443072747
1109	0.295189199015328
1110	0.6042755266200672
1111	0.00031131583163051494
1112	0.021003062800585285
1113	0.025971519058492522
1114	0.042900546144933646
1115	0.18851662218561552
1116	0.0015157749828502024
1117	0.09278419202818444
1118	0.052572557500650104
1119	0.015366609997518366
1120	0.13384116022303144
1121	0.1585032133314499
1122	0.2511438891054203
1123	0.16940713614746242
1124	0.021322460922928197
1125	0.012399405094670926
1126	0.07821501243149903
1127	0.018731070367220035
1128	0.5970064580152277
1129	0.020730911839429052
1130	0.05035686070174796
1131	0.14610110528558748
1132	0.034447433319415834
1133	0.08492681338970044
1134	0.03474656542952023
1135	0.005506634881666273
1136	0.4459624153563685
1137	0.2844386310956233
1138	0.10366905933273897
1139	0.0015334724552555131
1140	0.0006430558850398791
1141	0.10146822748500896
1142	0.6504564859500813
1143	0.26723679804446715
1144	0.18512100066451118
1145	0.27267347172036627
1146	0.043152421126164416
1147	0.03199348534447692
1148	0.0076027630556938525
1149	0.028156112174576607
1150	0.00430341305917916
1151	0.19172406610823062
1152	0.05802268019668595
1153	0.8875917778247578
1154	0.005098218915851643
1155	0.006597626631119244
1156	0.010572555330420773
1157	0.00025881461626035525
1158	0.022118737663206642
1159	0.08243333672022282
1160	0.0003261066924588711
1161	0.009644555656561032
1162	0.24630637239554973
1163	0.08996899117345808
1164	0.2698594148500628
1165	0.514313628193294
1166	0.016933298711875273
1167	0.7202859090122274
1168	0.6176498832375701
1169	0.12839562965425788
1170	0.11091635031023035
1171	0.8760030303531461
1172	0.5492895178754302
1173	0.013996550647622735
1174	0.001037698473452045
1175	0.023084387790648052
1176	0.0015598557164000666
1177	0.00022587953786167697
1178	0.3735500614712647
1179	0.0052978807972182814
1180	0.1992416290191035
1181	0.0032136504080338994
1182	0.0021157407581843144
1183	0.009085041017437678
1184	0.001159055056840307
1185	0.0016850629508519573
1186	0.28845185650750643
1187	0.0007120428070283367
1188	0.4992981635716947
1189	0.0029252981458553515
1190	0.003142215573427287
1191	0.04661605512034494
1192	0.3703762612278727
1193	0.39199688064518
1194	0.0021522487209430234
1195	0.02530887701107752
1196	0.23364232507472285
1197	0.62204420159741
1198	0.04438168767172004
1199	0.08589580399832868
1200	0.07880710543549582
1201	0.7107171921365415
1202	0.025954019205176735
1203	0.007922143980401282
1204	0.10311746707003007
1205	0.3027839343201321
1206	0.015943505003661065
1207	0.0933858756267793
1208	0.007174770490584564
1209	0.002597115578432888
1210	0.0021000266597186366
1211	0.05127454478218238
1212	0.05075764055705369
1213	0.4659508354493899
1214	0.010977847553541841
1215	0.3483021041219877
1216	0.04176141964409671
1217	0.007435674147761859
1218	0.09221149131442757
1219	0.09987024305739647
1220	0.12322464349031954
1221	0.0023433266038204335
1222	0.5029400621680903
1223	0.7171680957197314
1224	0.048592201324936767
1225	0.0236889995527587
1226	0.35547632015651204
1227	0.025556830993017265
1228	0.1795137734848531
1229	0.1091755784445421
1230	0.17614049094799564
1231	0.007428072468603872
1232	0.0029863681273914486
1233	0.026995486713361952
1234	0.0751787624506541
1235	0.03921149801451731
1236	0.4883739106228212
1237	0.7392846837249345
1238	0.39475891608212677
